method,assignment_key,requested_K,realized_K,metacell_id,metacell_size,mast_count,purity,fold_enrichment,fisher_p,fisher_q,is_target_containing,is_associated,is_majority,is_high_purity
MetaQ,metacell,403,403,394,42,1,0.023809523809523808,5.194015444015444,0.17569769759075035,1.0,True,False,False,False
MetaQ,metacell,403,403,177,51,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,102,35,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,389,29,1,0.034482758620689655,7.522367194780988,0.12484867214961155,1.0,True,False,False,False
MetaQ,metacell,403,403,190,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,327,36,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,41,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,13,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,114,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,228,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,150,40,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,260,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,293,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,113,31,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,207,47,1,0.02127659574468085,4.641460609545716,0.19446910492092004,1.0,True,False,False,False
MetaQ,metacell,403,403,275,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,289,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,162,55,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,61,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,129,51,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,329,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,333,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,273,40,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,400,17,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,343,23,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,349,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,330,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,154,40,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,247,33,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,376,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,254,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,160,25,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,192,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,88,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,130,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,53,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,46,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,393,13,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,120,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,188,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,199,25,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,169,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,223,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,279,29,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,219,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,111,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,80,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,282,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,82,20,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,66,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,202,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,19,52,1,0.019230769230769232,4.1951663201663205,0.21281868735262674,1.0,True,False,False,False
MetaQ,metacell,403,403,256,24,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,28,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,119,55,3,0.05454545454545454,11.899017199017198,0.002044550440768822,0.08239538276298353,True,False,False,False
MetaQ,metacell,403,403,401,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,312,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,62,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,152,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,6,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,233,16,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,337,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,237,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,353,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,157,23,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,255,19,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,391,17,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,29,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,240,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,155,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,227,31,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,183,20,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,124,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,299,43,1,0.023255813953488372,5.073224387177875,0.17948618093826194,1.0,True,False,False,False
MetaQ,metacell,403,403,128,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,8,36,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,300,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,348,35,1,0.02857142857142857,6.232818532818532,0.14869081644686055,1.0,True,False,False,False
MetaQ,metacell,403,403,196,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,40,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,245,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,39,26,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,264,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,23,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,50,8,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,246,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,84,29,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,204,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,276,22,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,194,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,140,11,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,402,40,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,115,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,52,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,220,26,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,87,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,193,33,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,178,28,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,0,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,170,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,249,38,1,0.02631578947368421,5.740753911806543,0.1603704398289404,1.0,True,False,False,False
MetaQ,metacell,403,403,58,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,187,33,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,361,34,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,173,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,121,18,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,51,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,230,54,1,0.018518518518518517,4.03978978978979,0.220042511153943,1.0,True,False,False,False
MetaQ,metacell,403,403,347,53,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,248,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,213,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,122,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,133,51,4,0.0784313725490196,17.109697933227345,8.636606506445115e-05,0.006961104844194763,True,True,False,False
MetaQ,metacell,403,403,5,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,341,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,38,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,379,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,385,26,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,243,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,47,21,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,16,29,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,90,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,356,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,370,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,217,40,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,313,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,244,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,107,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,310,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,209,36,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,372,29,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,241,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,315,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,77,18,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,238,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,166,22,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,259,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,225,18,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,156,53,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,222,27,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,236,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,43,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,265,44,1,0.022727272727272728,4.957923832923833,0.18325748669047115,1.0,True,False,False,False
MetaQ,metacell,403,403,57,12,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,235,16,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,86,34,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,108,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,355,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,296,23,1,0.043478260869565216,9.484723854289072,0.1003480661970317,1.0,True,False,False,False
MetaQ,metacell,403,403,2,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,359,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,4,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,307,46,1,0.021739130434782608,4.742361927144536,0.19074887236547752,1.0,True,False,False,False
MetaQ,metacell,403,403,65,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,387,20,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,331,24,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,366,15,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,164,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,132,19,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,185,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,269,22,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,101,26,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,342,36,1,0.027777777777777776,6.059684684684685,0.15260172280289078,1.0,True,False,False,False
MetaQ,metacell,403,403,79,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,69,12,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,12,14,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,93,30,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,377,30,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,206,20,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,26,25,1,0.04,8.725945945945947,0.1085891942146478,1.0,True,False,False,False
MetaQ,metacell,403,403,375,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,142,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,208,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,174,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,15,27,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,104,13,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,378,25,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,91,24,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,358,22,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,250,14,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,373,19,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,357,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,267,21,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-115,25,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-197,14,1,0.07142857142857142,15.582046332046332,0.062323190253596845,1.0,True,False,False,False
SEACells,SEACell,403,403,SEACell-332,90,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-212,61,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-263,58,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-220,64,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-78,18,2,0.1111111111111111,24.23873873873874,0.0030245485491911628,0.12188930653240386,True,False,False,False
SEACells,SEACell,403,403,SEACell-365,66,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-13,60,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-252,26,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-12,47,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-334,52,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-234,70,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-123,66,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-96,40,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-393,36,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-35,38,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-391,38,1,0.02631578947368421,5.740753911806543,0.1603704398289404,1.0,True,False,False,False
SEACells,SEACell,403,403,SEACell-268,75,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-402,49,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-72,74,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-107,49,1,0.02040816326530612,4.452013237727523,0.2018590285279143,1.0,True,False,False,False
SEACells,SEACell,403,403,SEACell-50,19,1,0.05263157894736842,11.481507823613086,0.08363968259400874,1.0,True,False,False,False
SEACells,SEACell,403,403,SEACell-380,12,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-24,79,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-40,46,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-258,43,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-274,53,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-134,34,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-392,54,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-289,20,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-248,60,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-354,67,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-284,4,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-44,41,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-46,49,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-47,39,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-74,44,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-64,65,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-172,52,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-294,21,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-253,62,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-1,64,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-161,81,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-308,86,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-377,75,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-373,36,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-38,29,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-70,62,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-271,60,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-101,104,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-18,70,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-269,66,2,0.030303030303030304,6.610565110565111,0.03682387608830729,1.0,True,False,False,False
SEACells,SEACell,403,403,SEACell-23,89,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-132,13,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-320,71,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-54,42,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-164,50,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-309,15,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-75,81,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-327,99,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-302,52,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-21,55,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-304,44,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-108,55,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-34,41,1,0.024390243902439025,5.320698747528016,0.17189195948379457,1.0,True,False,False,False
SEACells,SEACell,403,403,SEACell-125,18,1,0.05555555555555555,12.11936936936937,0.07941498235800827,1.0,True,False,False,False
SEACells,SEACell,403,403,SEACell-318,57,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-87,71,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-0,67,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-381,9,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-388,64,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-346,110,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-127,56,1,0.017857142857142856,3.895511583011583,0.2272009309197518,1.0,True,False,False,False
SEACells,SEACell,403,403,SEACell-91,49,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-239,47,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-51,63,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-313,11,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-117,51,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-236,67,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-109,58,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-137,25,1,0.04,8.725945945945947,0.1085891942146478,1.0,True,False,False,False
SEACells,SEACell,403,403,SEACell-243,31,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-5,74,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-254,26,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-135,51,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-3,45,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-129,23,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-45,119,1,0.008403361344537815,1.8331819214172156,0.42233808052888244,1.0,True,False,False,False
SEACells,SEACell,403,403,SEACell-69,104,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-198,7,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-144,26,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-116,74,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-264,35,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-322,67,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-196,10,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-143,62,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-71,81,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-329,82,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-28,58,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-110,46,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-152,10,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-179,78,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-139,39,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-315,13,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-378,42,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-211,47,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-242,76,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-326,73,0,0.0,0.0,1.0,1.0,False,False,False,False
SEACells,SEACell,403,403,SEACell-58,54,1,0.018518518518518517,4.03978978978979,0.220042511153943,1.0,True,False,False,False
SEACells,SEACell,403,403,SEACell-114,68,0,0.0,0.0,1.0,1.0,False,False,False,False
