condition,weighted_modality,weight_lambda,dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.9537366548042704,0.9962825278810408,0.9745454545454544,1,0.9537366548042704,0.9537366548042704,172.5,270.15,281.0,0.0,0.9962825278810408,1,0.5,1,0.5
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,281.0,281.0,281.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.6474358974358975,0.961904761904762,0.7739463601532567,2,0.8202614379084967,0.6474358974358974,14.5,159.75,162.0,0.0285714285714285,0.961904761904762,2,0.3333333333333333,1,0.1666666666666666
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,14.5,241.8499999999999,281.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.5698447893569845,0.5827664399092971,0.5762331838565022,16,0.5435282534410705,0.5698447893569845,20.5,197.74999999999983,281.0,0.0,0.5827664399092971,9,0.3,2,0.0666666666666666
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.6449912126537786,0.830316742081448,0.7260138476755688,12,0.5988320378747758,0.6449912126537786,18.0,93.39999999999992,227.0,0.0,0.830316742081448,9,0.36,2,0.08
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.6038961038961039,0.3875,0.4720812182741117,3,0.7153359839530052,0.6038961038961039,36.0,153.89999999999998,162.0,0.0,0.3875,3,0.1578947368421052,2,0.1052631578947368
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.4666666666666667,0.0619469026548672,0.109375,2,0.5416666666666666,0.4666666666666667,18.0,70.29999999999998,227.0,0.0,0.0619469026548672,1,0.0434782608695652,0,0.0
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,103.5,156.15,162.0,0.0,0.0,0,0.0,0,0.0
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.0,0.0,0.0,0,,,32.0,199.2,229.0,0.0,0.0,0,0.0,0,0.0
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.8284182305630027,1.0,0.9061583577712612,5,0.8882623098930884,0.8284182305630027,32.0,199.2,229.0,0.0097087378640776,1.0,5,1.0,5,1.0
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,127.0,136.9,138.0,0.0,0.0,0,0.0,0,0.0
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.95985401459854,0.9776951672862454,0.9686924493554327,4,0.9058501052504052,0.95985401459854,67.5,252.75,291.0,0.0,0.9776951672862454,4,0.6666666666666666,4,0.6666666666666666
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,67.5,134.7,138.0,0.0,0.0,0,0.0,0,0.0
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.8666666666666667,0.6190476190476191,0.7222222222222222,4,0.9038211788211788,0.8666666666666667,27.5,200.24999999999983,270.0,0.0476190476190476,0.6190476190476191,4,0.4,4,0.4
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,152.5,287.85,291.0,0.0,0.0,0,0.0,0,0.0
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.5333333333333333,0.54421768707483,0.5387205387205387,12,0.6076387516559442,0.5333333333333333,19.0,236.39999999999992,291.0,0.0,0.54421768707483,8,0.2962962962962963,3,0.1111111111111111
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.5922038980509745,0.8936651583710408,0.7123534715960326,12,0.6498842386181659,0.5922038980509745,17.5,264.3999999999999,291.0,0.0113122171945701,0.8936651583710408,8,0.3636363636363636,3,0.1363636363636363
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.5403726708074534,0.3625,0.4339152119700747,3,0.6691327995675822,0.5403726708074534,22.0,272.1,291.0,0.0,0.3625,2,0.1052631578947368,1,0.0526315789473684
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.0,0.0,0.0,0,,,29.5,275.25,291.0,0.0,0.0,0,0.0,0,0.0
equal_weights,none,1.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,15.5,16.85,17.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,20.0,272.29999999999984,399.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 memory,0.0865,Intermediate,173,0.5423728813559322,0.1849710982658959,0.2758620689655172,4,0.6053884711779449,0.5423728813559322,16.5,297.49999999999983,399.0,0.0,0.1849710982658959,3,0.375,2,0.25
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 naive I,0.0735,Intermediate,147,0.3533834586466165,0.9591836734693876,0.5164835164835165,1,0.3533834586466165,0.3533834586466165,210.0,380.1,399.0,0.0,0.9591836734693876,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,210.0,380.1,399.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD56bright CD16dim NK,0.0185,Intermediate,37,0.3333333333333333,0.3243243243243243,0.3287671232876712,3,0.5967741935483871,0.3333333333333333,20.0,237.3999999999999,355.0,0.027027027027027,0.3243243243243243,1,0.1111111111111111,1,0.1111111111111111
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD56dim CD16bright NK,0.206,Common,412,0.8896247240618101,0.9781553398058253,0.9317919075144508,5,0.7307411683214038,0.8896247240618101,17.5,252.09999999999985,355.0,0.0,0.9781553398058253,4,0.5,3,0.375
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 effector,0.06,Intermediate,120,0.5590551181102362,0.5916666666666667,0.5748987854251012,3,0.5217592592592593,0.5590551181102362,33.5,195.0999999999999,355.0,0.0,0.5916666666666667,2,0.1428571428571428,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 memory,0.038,Intermediate,76,0.44,0.2894736842105263,0.3492063492063492,4,0.5013513513513513,0.44,19.0,195.9999999999997,399.0,0.0,0.2894736842105263,1,0.0666666666666666,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 naive,0.0385,Intermediate,77,0.0,0.0,0.0,0,,,20.0,342.29999999999984,399.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Classical monocytes,0.1035,Common,207,0.5677966101694916,0.9710144927536232,0.7165775401069517,1,0.5677966101694916,0.5677966101694916,232.0,341.8,354.0,0.0,0.9710144927536232,1,0.5,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Erythroid ,0.005,Rare,10,1.0,1.0,1.0,1,1.0,1.0,10.0,10.0,10.0,1.0,1.0,1,1.0,1,1.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,MAIT-NKT cells,0.045,Intermediate,90,0.4742857142857143,0.9222222222222224,0.6264150943396226,4,0.4507972913936216,0.4742857142857143,25.0,81.54999999999993,109.0,0.0,0.9222222222222224,1,0.1,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Memory B,0.0215,Intermediate,43,0.0,0.0,0.0,0,,,179.0,179.0,179.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,NK-T doublets,0.015,Intermediate,30,0.5333333333333333,0.2666666666666666,0.3555555555555555,2,0.5277777777777778,0.5333333333333333,15.5,200.9999999999998,355.0,0.0,0.2666666666666666,1,0.0833333333333333,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,NK-monocyte doublets,0.014,Intermediate,28,0.0,0.0,0.0,0,,,232.0,341.8,354.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Naive B,0.057,Intermediate,114,0.6368715083798883,1.0,0.7781569965870307,1,0.6368715083798883,0.6368715083798883,179.0,179.0,179.0,0.0,1.0,1,1.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,232.0,341.8,354.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Non classical monocytes,0.051,Intermediate,102,0.6636363636363637,0.7156862745098039,0.6886792452830189,1,0.6636363636363637,0.6636363636363637,232.0,341.8,354.0,0.0,0.7156862745098039,1,0.5,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Plasma cells,0.002,Rare,4,0.6666666666666666,1.0,0.8,2,0.8,0.6666666666666666,3.0,4.8,5.0,0.25,1.0,2,1.0,1,0.5
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,31.5,308.9499999999999,355.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,354.0,354.0,354.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,354.0,354.0,354.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,68.0,312.9999999999999,355.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,61.5,355.4999999999999,399.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,T-NK-B cell doublets,0.0265,Intermediate,53,1.0,0.4339622641509434,0.6052631578947368,1,1.0,1.0,31.0,319.0,354.0,0.4339622641509434,0.4339622641509434,1,0.2,1,0.2
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,conventional DC,0.0075,Rare,15,0.0,0.0,0.0,0,,,232.0,341.8,354.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,gdT cells,0.04,Intermediate,80,0.75,0.0375,0.0714285714285714,1,0.75,0.75,36.5,93.69999999999996,109.0,0.0,0.0375,1,0.1,1,0.1
ADT_lambda_0,ADT,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,plasmacytoid DC,0.0055,Rare,11,0.0,0.0,0.0,0,,,266.5,345.25,354.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.25,ADT,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 and CD8 activated memory,0.0075,Rare,15,0.6,0.2,0.3,2,0.5833333333333333,0.6,88.0,192.2,194.0,0.0,0.2,1,0.1428571428571428,0,0.0
ADT_lambda_0.25,ADT,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 memory,0.0865,Intermediate,173,0.4155844155844156,0.9248554913294798,0.5734767025089605,3,0.388693914357437,0.4155844155844156,32.0,192.2,194.0,0.0,0.9248554913294798,0,0.0,0,0.0
ADT_lambda_0.25,ADT,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 naive I,0.0735,Intermediate,147,0.5876288659793815,0.3877551020408163,0.4672131147540983,1,0.5876288659793815,0.5876288659793815,142.5,193.1,194.0,0.0,0.3877551020408163,1,0.25,0,0.0
ADT_lambda_0.25,ADT,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,142.5,193.1,194.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.25,ADT,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD56bright CD16dim NK,0.0185,Intermediate,37,0.0,0.0,0.0,0,,,31.5,274.75,302.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.25,ADT,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD56dim CD16bright NK,0.206,Common,412,0.77882797731569,1.0,0.8756641870350691,5,0.7641156566120564,0.77882797731569,31.0,280.2,302.0,0.0024271844660194,1.0,4,0.8,3,0.6
ADT_lambda_0.25,ADT,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 effector,0.06,Intermediate,120,0.5208333333333334,0.4166666666666667,0.462962962962963,8,0.6144688644688644,0.5208333333333334,14.0,225.69999999999987,302.0,0.0166666666666666,0.4166666666666667,4,0.2666666666666666,3,0.2
ADT_lambda_0.25,ADT,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 memory,0.038,Intermediate,76,0.4583333333333333,0.1447368421052631,0.2199999999999999,3,0.5634920634920635,0.4583333333333333,14.0,193.3,194.0,0.0526315789473684,0.1447368421052631,1,0.0666666666666666,1,0.0666666666666666
